time		totalmass			KE			PE
25.25		100000			0.0385754			5.92665
25.3		100000			0.0387006			5.92753
25.35		100000			0.0388259			5.92841
25.4		100000			0.0389512			5.92929
25.45		100000			0.0390766			5.93016
25.5		100000			0.0392021			5.93103
25.55		100000			0.0393277			5.93189
25.6		100000			0.0394533			5.93274
25.65		100000			0.039579			5.93359
25.7		100000			0.0397048			5.93443
25.75		100000			0.0398307			5.93527
25.8		100000			0.0399566			5.9361
25.85		100000			0.0400827			5.93693
25.9		100000			0.0402088			5.93775
25.95		100000			0.0403351			5.93857
26		100000			0.0404614			5.93938
26.05		100000			0.0405878			5.94019
26.1		100000			0.0407143			5.94099
26.15		100000			0.0408409			5.94178
26.2		100000			0.0409676			5.94257
26.25		100000			0.0410944			5.94336
26.3		100000			0.0412213			5.94414
26.35		100000			0.0413483			5.94492
26.4		100000			0.0414754			5.94569
26.45		100000			0.0416026			5.94645
26.5		100000			0.04173			5.94721
26.55		100000			0.0418574			5.94797
26.6		100000			0.041985			5.94872
26.65		100000			0.0421127			5.94946
26.7		100000			0.0422405			5.9502
26.75		100000			0.0423684			5.95094
26.8		100000			0.0424964			5.95167
26.85		100000			0.0426246			5.9524
26.9		100000			0.0427529			5.95312
26.95		100000			0.0428814			5.95383
27		100000			0.04301			5.95454
27.05		100000			0.0431387			5.95525
27.1		100000			0.0432675			5.95595
27.15		100000			0.0433965			5.95665
27.2		100000			0.0435257			5.95734
27.25		100000			0.043655			5.95803
27.3		100000			0.0437845			5.95871
27.35		100000			0.0439141			5.95939
27.4		100000			0.0440439			5.96006
27.45		100000			0.0441739			5.96073
27.5		100000			0.044304			5.96139
27.55		100000			0.0444343			5.96205
27.6		100000			0.0445648			5.96271
27.65		100000			0.0446954			5.96336
27.7		100000			0.0448263			5.964
27.75		100000			0.0449573			5.96464
27.8		100000			0.0450885			5.96528
27.85		100000			0.0452199			5.96591
27.9		100000			0.0453516			5.96654
27.95		100000			0.0454834			5.96716
28		100000			0.0456155			5.96778
28.05		100000			0.0457477			5.96839
28.1		100000			0.0458802			5.969
28.15		100000			0.046013			5.96961
28.2		100000			0.0461459			5.97021
28.25		100000			0.0462791			5.97081
28.3		100000			0.0464126			5.9714
28.35		100000			0.0465463			5.97198
28.4		100000			0.0466802			5.97257
28.45		100000			0.0468145			5.97315
28.5		100000			0.046949			5.97372
28.55		100000			0.0470837			5.97429
28.6		100000			0.0472188			5.97485
28.65		100000			0.0473541			5.97542
28.7		100000			0.0474898			5.97597
28.75		100000			0.0476258			5.97652
28.8		100000			0.047762			5.97707
28.85		100000			0.0478986			5.97762
28.9		100000			0.0480356			5.97816
28.95		100000			0.0481729			5.97869
29		100000			0.0483105			5.97922
29.05		100000			0.0484485			5.97975
29.1		100000			0.0485869			5.98027
29.15		100000			0.0487256			5.98079
29.2		100000			0.0488647			5.98131
29.25		100000			0.0490043			5.98182
29.3		100000			0.0491442			5.98232
29.35		100000			0.0492846			5.98282
29.4		100000			0.0494255			5.98332
29.45		100000			0.0495667			5.98381
29.5		100000			0.0497085			5.9843
29.55		100000			0.0498507			5.98479
29.6		100000			0.0499934			5.98527
29.65		100000			0.0501366			5.98574
29.7		100000			0.0502804			5.98622
29.75		100000			0.0504246			5.98668
